,symbol,und_lastdt,und_last,und_firstdt,und_hi_1d,und_lo_1d,und_ch_1d,und_hi_1y,und_lo_1y,und_ch_1y,und_hi_25,und_lo_25,und_ch_25,rvol_startdt_1d,rvol_1,rvol_1_dly,rvol_1_woX,rvol_startdt_3d,rvol_3,rvol_3_dly,rvol_3_woX,rvol_startdt_7d,rvol_7,rvol_7_dly,rvol_7_woX,rvol_startdt_25d,rvol_25,rvol_25_dly,rvol_25_woX,rvol_startdt_45d,rvol_45,rvol_45_dly,rvol_45_woX,rvol_startdt_100d,rvol_100,rvol_100_dly,rvol_100_woX,rvol_wo_startdt_1d,rvol_1_wo,rvol_1_wo_dly,rvol_wo_startdt_3d,rvol_3_wo,rvol_3_wo_dly,rvol_wo_startdt_7d,rvol_7_wo,rvol_7_wo_dly,rvol_wo_startdt_25d,rvol_25_wo,rvol_25_wo_dly,rvol_wo_startdt_45d,rvol_45_wo,rvol_45_wo_dly,rvol_wo_startdt_100d,rvol_100_wo,rvol_100_wo_dly,rvol_25_wt,rvol_25_wt_dly,ivol_lastdt,ivol_firstdt,tte,ivol,ivol_ch,ivol_%ile,strad$,strad%,earning,earning_prev
131,CMCSA,2021-12-08 14:37:00,49.045,2020-12-30 14:59:00,49.724999999999994,48.595,-1.0890390238983547,20.63273727647868,1.78478779703227,-0.04237039929708097,10.017429593615267,0.9260211955962606,-0.07366134668051749,2021-12-07 14:59:00,36.08254886482021,17.7700373339746,36.08254886482021,2021-12-03 14:59:00,44.95703283035504,49.752583926063366,44.95703283035504,2021-11-29 14:59:00,39.37967641744351,49.05653741046418,39.37967641744351,2021-11-02 14:59:00,28.597004406488598,29.80466364568748,28.597004406488598,2021-10-05 14:59:00,31.84209856245791,29.570319929095067,31.84209856245791,2021-07-19 14:59:00,27.05795546857408,25.541312189765026,27.05795546857408,2021-12-07 14:59:00,36.08254886482021,17.7700373339746,2021-12-03 14:59:00,44.95703283035504,49.752583926063366,2021-11-29 14:59:00,39.37967641744351,49.05653741046418,2021-11-02 14:59:00,28.597004406488598,29.80466364568748,2021-10-05 14:59:00,31.84209856245791,29.570319929095067,2021-07-19 14:59:00,27.05795546857408,25.541312189765026,32.67099033472077,36.188233037522025,12/08/2021 14:26,10/28/2021 14:45,7.2588,27.225372355495796,-0.01741631988762843,75.86206896551724,1.8087293191106804,3.6867699125778235,28Oct,29Jul
132,TMO,2021-12-08 14:37:00,636.355,2020-12-23 14:59:00,637.935,628.45,1.2626905572706246,4.315432558209478,46.76253185576402,0.3879062159214831,4.315432558209478,6.0556314789507075,-0.009155527182417468,2021-12-07 14:59:00,31.68790135671835,20.603539314538324,31.68790135671835,2021-12-03 14:59:00,30.586055937064383,23.91136921161055,30.586055937064383,2021-11-29 14:59:00,32.22320070027289,23.716635953962413,32.22320070027289,2021-11-02 14:59:00,31.58758683520151,19.915272200409284,31.58758683520151,2021-10-05 14:59:00,30.293007653554987,18.031871790966708,30.293007653554987,2021-07-19 14:59:00,28.60345805617609,20.241071206665815,28.60345805617609,2021-12-07 14:59:00,31.68790135671835,20.603539314538324,2021-12-03 14:59:00,30.586055937064383,23.91136921161055,2021-11-29 14:59:00,32.22320070027289,23.716635953962413,2021-11-02 14:59:00,31.58758683520151,19.915272200409284,2021-10-05 14:59:00,30.293007653554987,18.031871790966708,2021-07-19 14:59:00,28.60345805617609,20.241071206665815,31.738559901977077,19.159313895948408,12/08/2021 14:26,10/28/2021 14:45,7.2588,23.32663692087348,-0.014826495446049276,72.41379310344827,20.131134686120255,3.1588160499168767,27Oct,28Jul
133,CSCO,2021-12-08 14:37:00,57.085,2020-12-24 14:30:00,58.144999999999996,56.655,-1.7216148747525177,5.245248568345926,32.141203703703695,0.282808988764045,2.5936353553451124,11.614038517939202,-0.009714632665452255,2021-12-07 14:59:00,18.701680497231983,28.091886450098098,18.701680497231983,2021-12-03 14:59:00,23.24970244354487,26.201112475630474,23.24970244354487,2021-11-29 14:59:00,25.681815944107484,23.436460437141054,25.681815944107484,2021-11-02 14:59:00,34.05215542016601,26.238142951544674,34.05215542016601,2021-10-05 14:59:00,27.908555850722173,22.7737901070398,27.908555850722173,2021-07-19 14:59:00,23.422208599149304,19.386271494494448,23.422208599149304,2021-12-07 14:59:00,18.701680497231983,28.091886450098098,2021-12-03 14:59:00,23.24970244354487,26.201112475630474,2021-11-29 14:59:00,25.681815944107484,23.436460437141054,2021-11-02 14:59:00,34.05215542016601,26.238142951544674,2021-10-05 14:59:00,27.908555850722173,22.7737901070398,2021-07-19 14:59:00,23.422208599149304,19.386271494494448,34.51965525417752,28.0041444589025,12/08/2021 14:26,10/28/2021 14:45,7.2588,20.5658613616347,-0.0023855353260842094,10.344827586206897,1.5932761602316547,2.7849609512876325,17Nov,18Aug
134,ACN,2021-12-08 14:37:00,373.69500000000005,2020-12-28 14:59:00,374.16999999999996,369.845,0.6016798578582002,0.29216361162248555,54.51200099233013,0.43919816679825185,0.29216361162248555,5.991717956717831,0.03206429429553837,2021-12-07 14:59:00,21.720917465858726,9.817713876742284,21.720917465858726,2021-12-03 14:59:00,26.42759214784857,23.45174442091433,26.42759214784857,2021-11-29 14:59:00,31.153032651319368,24.155248215038807,31.153032651319368,2021-11-02 14:59:00,22.906619609088434,20.612892476687193,22.906619609088434,2021-10-05 14:59:00,20.63467290453006,19.08102528334527,20.63467290453006,2021-07-19 14:59:00,18.413623193117175,17.400025491505325,18.413623193117175,2021-12-07 14:59:00,21.720917465858726,9.817713876742284,2021-12-03 14:59:00,26.42759214784857,23.45174442091433,2021-11-29 14:59:00,31.153032651319368,24.155248215038807,2021-11-02 14:59:00,22.906619609088434,20.612892476687193,2021-10-05 14:59:00,20.63467290453006,19.08102528334527,2021-07-19 14:59:00,18.413623193117175,17.400025491505325,26.02876156902501,23.730842503953117,12/08/2021 14:26,10/28/2021 14:45,7.2588,31.493346863236702,-0.007725115628691603,79.3103448275862,15.947938800017857,4.264724909752068,16Dec,23Sep
135,ABT,2021-12-08 14:37:00,132.12,2020-12-16 14:59:00,133.36,131.135,-0.23785253143051135,1.2666741396704355,25.422441617619135,0.2306832471706022,1.2666741396704355,7.179362375273797,0.026613310540425126,2021-12-07 14:59:00,18.813251450374647,3.8810807241513943,18.813251450374647,2021-12-03 14:59:00,20.294031628839594,15.491883113396874,20.294031628839594,2021-11-29 14:59:00,23.268524096633485,19.66770638934037,23.268524096633485,2021-11-02 14:59:00,21.263034707036876,20.33113679505862,21.263034707036876,2021-10-05 14:59:00,22.97998141079246,19.411846851629413,22.97998141079246,2021-07-19 14:59:00,19.888855937345337,16.905252184227415,19.888855937345337,2021-12-07 14:59:00,18.813251450374647,3.8810807241513943,2021-12-03 14:59:00,20.294031628839594,15.491883113396874,2021-11-29 14:59:00,23.268524096633485,19.66770638934037,2021-11-02 14:59:00,21.263034707036876,20.33113679505862,2021-10-05 14:59:00,22.97998141079246,19.411846851629413,2021-07-19 14:59:00,19.888855937345337,16.905252184227415,21.721050467384305,18.46358638153838,12/08/2021 14:26,10/28/2021 14:45,7.2588,19.466623384183286,-0.007134357874157088,55.172413793103445,3.489676829780293,2.6361057786525857,20Oct,22Jul
136,PEP,2021-12-08 14:37:00,166.18,2020-12-22 14:59:00,166.57999999999998,164.065,-0.03308569194213422,0.5981576743629621,29.499318137541415,0.15410792416140007,0.5981576743629621,4.096717614632937,0.011350150625323368,2021-12-07 14:59:00,14.540068234857806,0.5398649342495759,14.540068234857806,2021-12-03 14:59:00,17.528742290470316,9.191724202193143,17.528742290470316,2021-11-29 14:59:00,20.38072238605279,22.823000805395953,20.38072238605279,2021-11-02 14:59:00,15.941360532541282,16.646341350784848,15.941360532541282,2021-10-05 14:59:00,14.691423109911833,15.61821976383527,14.691423109911833,2021-07-19 14:59:00,13.843944947806191,13.292982101170805,13.843944947806191,2021-12-07 14:59:00,14.540068234857806,0.5398649342495759,2021-12-03 14:59:00,17.528742290470316,9.191724202193143,2021-11-29 14:59:00,20.38072238605279,22.823000805395953,2021-11-02 14:59:00,15.941360532541282,16.646341350784848,2021-10-05 14:59:00,14.691423109911833,15.61821976383527,2021-07-19 14:59:00,13.843944947806191,13.292982101170805,17.16518416805444,17.923648179093995,12/08/2021 14:26,10/28/2021 14:45,7.2588,15.767133868506052,-0.0049784354284934385,68.96551724137932,3.5502993845162596,2.135133139593613,05Oct,13Jul
137,COST,2021-12-08 14:37:00,529.655,2020-12-22 14:59:00,546.72,525.71,-2.305613708256864,5.530932018228353,72.38567941415783,0.46267069853499565,5.530932018228353,6.853142620817662,0.054281079251968074,2021-12-07 14:59:00,22.447855871640904,37.62109600699865,22.447855871640904,2021-12-03 14:59:00,24.47654644935694,26.63234173709199,24.47654644935694,2021-11-29 14:59:00,32.571219870560284,27.17941892245037,32.571219870560284,2021-11-02 14:59:00,23.309725020831987,21.302680779621706,23.309725020831987,2021-10-05 14:59:00,20.999949785018142,18.79903005746447,20.999949785018142,2021-07-19 14:59:00,18.470260433615078,17.52152422807416,18.470260433615078,2021-12-07 14:59:00,22.447855871640904,37.62109600699865,2021-12-03 14:59:00,24.47654644935694,26.63234173709199,2021-11-29 14:59:00,32.571219870560284,27.17941892245037,2021-11-02 14:59:00,23.309725020831987,21.302680779621706,2021-10-05 14:59:00,20.999949785018142,18.79903005746447,2021-07-19 14:59:00,18.470260433615078,17.52152422807416,25.89244743495543,22.114693511078016,12/08/2021 14:26,10/28/2021 14:45,7.2588,30.070911113720143,0.017257387422963733,93.10344827586206,21.564230571071988,4.072103363371854,09Dec,23Sep
138,WMT,2021-12-08 14:37:00,137.175,2020-12-30 14:59:00,139.155,136.04000000000002,-1.0317088128133751,10.016727344288093,8.563175181037572,-0.049079754601226884,9.738443822997192,1.3745704467354054,-0.08659608469836193,2021-12-07 14:59:00,18.22305673241919,16.83457040488518,18.22305673241919,2021-12-03 14:59:00,17.433145158006088,13.952678381320787,17.433145158006088,2021-11-29 14:59:00,19.538910190085858,22.46121589161057,19.538910190085858,2021-11-02 14:59:00,18.31375405802725,17.982335904828922,18.31375405802725,2021-10-05 14:59:00,17.253224572221875,16.167203328379536,17.253224572221875,2021-07-19 14:59:00,16.068207204808797,13.961727909760334,16.068207204808797,2021-12-07 14:59:00,18.22305673241919,16.83457040488518,2021-12-03 14:59:00,17.433145158006088,13.952678381320787,2021-11-29 14:59:00,19.538910190085858,22.46121589161057,2021-11-02 14:59:00,18.31375405802725,17.982335904828922,2021-10-05 14:59:00,17.253224572221875,16.167203328379536,2021-07-19 14:59:00,16.068207204808797,13.961727909760334,19.633639893731182,19.71890442614824,12/08/2021 14:26,10/28/2021 14:46,7.2588,21.437902089980003,0.005673025084912409,82.75862068965517,3.983274662964641,2.9030498236022457,16Nov,17Aug
139,AVGO,2021-12-08 14:37:00,587.3299999999999,2020-12-24 11:59:00,590.9100000000001,582.5550000000001,-0.553674229597017,0.9361084873836305,40.10233412449456,0.36104094732695285,0.9361084873836305,10.029131033449142,0.08320500170596537,2021-12-07 14:59:00,30.20600640118452,9.034397771697225,30.20600640118452,2021-12-03 14:59:00,29.33834411084269,42.500123997652004,29.33834411084269,2021-11-29 14:59:00,34.01712255952456,30.946268924000204,34.01712255952456,2021-11-02 14:59:00,25.539268525537302,25.09639436315556,25.539268525537302,2021-10-05 14:59:00,23.240125546420646,22.714293813509766,23.240125546420646,2021-07-19 14:59:00,21.80551816015254,19.690883486750224,21.80551816015254,2021-12-07 14:59:00,30.20600640118452,9.034397771697225,2021-12-03 14:59:00,29.33834411084269,42.500123997652004,2021-11-29 14:59:00,34.01712255952456,30.946268924000204,2021-11-02 14:59:00,25.539268525537302,25.09639436315556,2021-10-05 14:59:00,23.240125546420646,22.714293813509766,2021-07-19 14:59:00,21.80551816015254,19.690883486750224,28.667445803385146,28.634144309679687,12/08/2021 14:26,10/28/2021 14:46,7.2588,33.92686992980531,0.0033506701107572368,89.65517241379311,27.047354304547227,4.59426455777742,09Dec,02Sep
140,KO,2021-12-08 14:37:00,54.915,2020-12-21 14:59:00,55.34,54.364999999999995,-0.5523361101050339,4.553749891370466,14.061688648873204,0.0398598750236697,3.8939446972348644,5.020080321285141,-0.02451372235544902,2021-12-07 14:59:00,13.821908020379897,9.01256344546276,13.821908020379897,2021-12-03 14:59:00,16.751661883704354,24.139125436296634,16.751661883704354,2021-11-29 14:59:00,19.919813369951793,29.944038731635008,19.919813369951793,2021-11-02 14:59:00,15.546771023159122,20.335511059357884,15.546771023159122,2021-10-05 14:59:00,16.15551627583713,16.828838469354377,16.15551627583713,2021-07-19 14:59:00,15.082666285013829,14.256446293538588,15.082666285013829,2021-12-07 14:59:00,13.821908020379897,9.01256344546276,2021-12-03 14:59:00,16.751661883704354,24.139125436296634,2021-11-29 14:59:00,19.919813369951793,29.944038731635008,2021-11-02 14:59:00,15.546771023159122,20.335511059357884,2021-10-05 14:59:00,16.15551627583713,16.828838469354377,2021-07-19 14:59:00,15.082666285013829,14.256446293538588,17.273554634870404,24.12275243135928,12/08/2021 14:26,10/28/2021 14:46,7.2588,14.967441946463723,-0.0012057144268584619,55.172413793103445,1.113546721984907,2.0268415034308465,27Oct,21Jul
141,NKE,2021-12-08 14:37:00,170.45999999999998,2021-11-16 14:59:00,171.89999999999998,169.85500000000002,-0.5426220899702473,4.0985681735070045,2.624924744130033,-0.008088449228978847,4.0985681735070045,2.624924744130033,-0.008088449228978847,2021-12-07 14:59:00,19.41471439580715,8.854058105736524,19.41471439580715,2021-12-03 14:59:00,21.31551268091167,15.770321769347055,21.31551268091167,2021-11-29 14:59:00,27.808678552694342,18.1565781409756,27.808678552694342,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,30.643706041790352,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,30.643706041790352,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,30.643706041790352,2021-12-07 14:59:00,19.41471439580715,8.854058105736524,2021-12-03 14:59:00,21.31551268091167,15.770321769347055,2021-11-29 14:59:00,27.808678552694342,18.1565781409756,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,2021-11-16 14:59:00,30.643706041790352,18.981424688861402,35.584686199643315,22.373546707700314,12/08/2021 14:26,10/28/2021 14:46,7.2588,24.412810699249864,-0.022192171907377017,24.137931034482758,5.643174905023014,3.3059021119056906,21Dec,23Sep
142,WFC,2021-12-08 14:38:00,49.575,2020-12-24 14:59:00,50.489999999999995,49.345,-1.3432835820895466,5.634339012087168,68.47918436703485,0.6605258750628038,5.634339012087168,5.009531878839249,-0.04681791963084026,2021-12-07 14:59:00,23.525361369547635,21.895989507757506,23.525361369547635,2021-12-03 14:59:00,34.17612769633151,35.39711132576932,34.17612769633151,2021-11-29 14:59:00,38.238098093502785,39.26993014370041,38.238098093502785,2021-11-02 14:59:00,35.049342157799536,33.658070544204925,35.049342157799536,2021-10-05 14:59:00,31.66434357585018,32.04322239223044,31.66434357585018,2021-07-19 14:59:00,30.834003047790965,31.411475140855416,30.834003047790965,2021-12-07 14:59:00,23.525361369547635,21.895989507757506,2021-12-03 14:59:00,34.17612769633151,35.39711132576932,2021-11-29 14:59:00,38.238098093502785,39.26993014370041,2021-11-02 14:59:00,35.049342157799536,33.658070544204925,2021-10-05 14:59:00,31.66434357585018,32.04322239223044,2021-07-19 14:59:00,30.834003047790965,31.411475140855416,38.21699927715289,37.739719003383804,12/08/2021 14:26,10/28/2021 14:46,7.2588,28.487527087304816,-0.0035701280410833647,65.51724137931035,1.914184157141328,3.8576867334569283,14Oct,14Jul
143,MRK,2021-12-08 14:38:00,73.245,2020-12-28 14:59:00,73.35499999999999,72.095,1.3000484060576691,19.86323851203501,7.091161634622405,-0.04517012123582327,19.86323851203501,2.361819579344557,-0.17391304347826075,2021-12-07 14:59:00,18.81680673636141,21.191241103636138,18.81680673636141,2021-12-03 14:59:00,26.844003176998065,18.024903807284968,26.844003176998065,2021-11-29 14:59:00,27.307793657051064,13.99657161114422,27.307793657051064,2021-11-02 14:59:00,42.07768038067659,40.96382220709518,42.07768038067659,2021-10-05 14:59:00,34.937470319994596,36.068377226897944,34.937470319994596,2021-07-19 14:59:00,30.988651334010868,29.716249635446772,30.988651334010868,2021-12-07 14:59:00,18.81680673636141,21.191241103636138,2021-12-03 14:59:00,26.844003176998065,18.024903807284968,2021-11-29 14:59:00,27.307793657051064,13.99657161114422,2021-11-02 14:59:00,42.07768038067659,40.96382220709518,2021-10-05 14:59:00,34.937470319994596,36.068377226897944,2021-07-19 14:59:00,30.988651334010868,29.716249635446772,32.842071450105664,32.5555287875286,12/08/2021 14:26,10/28/2021 14:46,7.2588,27.359641430579867,0.01469746839793079,65.51724137931035,2.714248051202486,3.704952186808857,28Oct,29Jul
144,INTC,2021-12-08 14:38:00,51.754999999999995,2020-12-22 14:59:00,52.805,51.394999999999996,-1.5409493008655994,24.38454233326028,13.014521235942773,0.12060192703258618,6.452779032986909,7.520515217617097,0.027190632132578947,2021-12-07 14:59:00,29.272679310964122,25.118009461006125,29.272679310964122,2021-12-03 14:59:00,74.58773636066283,44.08081149995917,74.58773636066283,2021-11-29 14:59:00,54.58592532672889,33.56355323757073,54.58592532672889,2021-11-02 14:59:00,34.12828473604951,23.585899778094323,34.12828473604951,2021-10-05 14:59:00,36.5938416698949,35.05687826070127,36.5938416698949,2021-07-19 14:59:00,29.404204017267148,27.540065816933122,29.404204017267148,2021-12-07 14:59:00,29.272679310964122,25.118009461006125,2021-12-03 14:59:00,74.58773636066283,44.08081149995917,2021-11-29 14:59:00,54.58592532672889,33.56355323757073,2021-11-02 14:59:00,34.12828473604951,23.585899778094323,2021-10-05 14:59:00,36.5938416698949,35.05687826070127,2021-07-19 14:59:00,29.404204017267148,27.540065816933122,41.9164250862858,28.30377968740277,12/08/2021 14:26,10/28/2021 14:46,7.2588,24.816206016711817,-0.017961109907053796,75.86206896551724,1.738737483205315,3.360528572101498,21Oct,22Jul
145,LLY,2021-12-08 14:38:00,244.0,2020-12-22 14:59:00,247.935,239.62,-0.4589495155532891,11.353315168029065,50.61263541248727,0.4633122432456745,9.974726511336163,1.8278941657624552,-0.08370573434976912,2021-12-07 14:59:00,32.184284913549675,7.481036700763687,32.184284913549675,2021-12-03 14:59:00,30.477708753791884,6.591042442695406,30.477708753791884,2021-11-29 14:59:00,32.95816254769955,17.379006535321466,32.95816254769955,2021-11-02 14:59:00,27.835960889936274,20.632993374880296,27.835960889936274,2021-10-05 14:59:00,26.621410063987867,20.434335594794835,26.621410063987867,2021-07-19 14:59:00,27.25713644502666,23.272730566427278,27.25713644502666,2021-12-07 14:59:00,32.184284913549675,7.481036700763687,2021-12-03 14:59:00,30.477708753791884,6.591042442695406,2021-11-29 14:59:00,32.95816254769955,17.379006535321466,2021-11-02 14:59:00,27.835960889936274,20.632993374880296,2021-10-05 14:59:00,26.621410063987867,20.434335594794835,2021-07-19 14:59:00,27.25713644502666,23.272730566427278,28.72196921704958,16.215192432607424,12/08/2021 14:26,10/28/2021 14:46,7.2588,28.30033434604411,0.004176798428118522,79.3103448275862,9.351670483180332,3.8323377113270762,26Oct,03Aug
146,DHR,2021-12-08 14:38:00,318.21,2020-12-23 14:59:00,319.57,313.77,1.5250614172223376,4.710427022818476,50.614128505502315,0.44244237437954714,4.011945341015357,11.271964332546535,0.02351238340302349,2021-12-07 14:59:00,25.30192478318481,24.859031432694195,25.30192478318481,2021-12-03 14:59:00,30.885948952287094,29.40551921911713,30.885948952287094,2021-11-29 14:59:00,32.76380638680862,23.358272850712268,32.76380638680862,2021-11-02 14:59:00,32.69363542993256,25.9815790902125,32.69363542993256,2021-10-05 14:59:00,29.644288196811154,22.84724737460096,29.644288196811154,2021-07-19 14:59:00,26.262118774988284,20.54385044837678,26.262118774988284,2021-12-07 14:59:00,25.30192478318481,24.859031432694195,2021-12-03 14:59:00,30.885948952287094,29.40551921911713,2021-11-29 14:59:00,32.76380638680862,23.358272850712268,2021-11-02 14:59:00,32.69363542993256,25.9815790902125,2021-10-05 14:59:00,29.644288196811154,22.84724737460096,2021-07-19 14:59:00,26.262118774988284,20.54385044837678,31.232180460458913,23.089215314550685,12/08/2021 14:26,10/28/2021 14:46,7.2588,26.534045198208688,0.0027214500701090993,75.86206896551724,11.453892780776199,3.5931526745855003,21Oct,22Jul
147,ABBV,2021-12-08 14:38:00,121.905,2020-12-23 14:59:00,122.39,120.775,0.27968576481717883,0.39627420540893815,21.558558109388247,0.180106485963214,0.39627420540893815,5.880053849828472,0.036915748734742515,2021-12-07 14:59:00,16.696869045230237,4.558975225752324,16.696869045230237,2021-12-03 14:59:00,20.873105803429894,19.016330066274456,20.873105803429894,2021-11-29 14:59:00,22.461130576336966,19.273696714376033,22.461130576336966,2021-11-02 14:59:00,19.316954010702215,16.02891102477648,19.316954010702215,2021-10-05 14:59:00,19.575706198723143,18.437567266566692,19.575706198723143,2021-07-19 14:59:00,21.17352062764736,19.976790686342525,21.17352062764736,2021-12-07 14:59:00,16.696869045230237,4.558975225752324,2021-12-03 14:59:00,20.873105803429894,19.016330066274456,2021-11-29 14:59:00,22.461130576336966,19.273696714376033,2021-11-02 14:59:00,19.316954010702215,16.02891102477648,2021-10-05 14:59:00,19.575706198723143,18.437567266566692,2021-07-19 14:59:00,21.17352062764736,19.976790686342525,20.585644861392403,18.023168536302467,12/08/2021 14:26,10/28/2021 14:46,7.2588,18.687325716405475,-0.012438932411593134,10.344827586206897,3.085531152164479,2.5305758649753782,29Oct,30Jul
148,TXN,2021-12-08 14:38:00,196.19,2020-12-24 11:59:00,198.215,193.89,-1.429396839751802,99.8038100098095,22.860631868992076,0.21363397358572267,1.7969766743417777,5.192890271038311,0.03710947824707925,2021-12-07 14:59:00,20.570831673859477,23.299665553078118,20.570831673859477,2021-12-03 14:59:00,23.650752794203676,24.775501003927776,23.650752794203676,2021-11-29 14:59:00,28.84263808383933,18.6104603631387,28.84263808383933,2021-11-02 14:59:00,23.978090897060188,20.370861709573212,23.978090897060188,2021-10-05 14:59:00,25.955846062883037,22.589786676617425,25.955846062883037,2021-07-19 14:59:00,23.953639448219306,21.79206905296193,23.953639448219306,2021-12-07 14:59:00,20.570831673859477,23.299665553078118,2021-12-03 14:59:00,23.650752794203676,24.775501003927776,2021-11-29 14:59:00,28.84263808383933,18.6104603631387,2021-11-02 14:59:00,23.978090897060188,20.370861709573212,2021-10-05 14:59:00,25.955846062883037,22.589786676617425,2021-07-19 14:59:00,23.953639448219306,21.79206905296193,25.44838712278433,22.159177393542947,12/08/2021 14:26,10/28/2021 14:46,7.2588,21.750721383796527,-0.010900343308942906,44.827586206896555,5.769470632212862,2.9454107781360332,26Oct,21Jul
149,MCD,2021-12-08 14:38:00,259.74,2020-12-21 14:59:00,262.69,259.105,-0.1019211169015928,1.122996688111458,28.076923076923077,0.2269538723163042,1.122996688111458,6.418109187749676,0.03719676549865228,2021-12-07 14:59:00,20.113634497631246,1.6613496480205132,20.113634497631246,2021-12-03 14:59:00,20.527507849015773,27.541630766469687,20.527507849015773,2021-11-29 14:59:00,24.73452185524538,26.053499744028137,24.73452185524538,2021-11-02 14:59:00,19.644615123337523,17.76660991115542,19.644615123337523,2021-10-05 14:59:00,19.95388205344021,16.975637072028526,19.95388205344021,2021-07-19 14:59:00,18.194459839778318,15.255793156139735,18.194459839778318,2021-12-07 14:59:00,20.113634497631246,1.6613496480205132,2021-12-03 14:59:00,20.527507849015773,27.541630766469687,2021-11-29 14:59:00,24.73452185524538,26.053499744028137,2021-11-02 14:59:00,19.644615123337523,17.76660991115542,2021-10-05 14:59:00,19.95388205344021,16.975637072028526,2021-07-19 14:59:00,18.194459839778318,15.255793156139735,21.344661270831836,20.75851599520459,12/08/2021 14:26,10/28/2021 14:46,7.2588,15.504574711655353,-0.002475242183335058,13.793103448275861,5.451974833047507,2.099578246639006,27Oct,28Jul
150,MDT,2021-12-08 14:38:00,112.515,2020-12-23 14:59:00,112.89,111.5,0.18253049594871187,17.149589484923236,7.090848522343314,-0.012809826716385118,9.6845400545834,7.090848522343314,-0.07135193133047207,2021-12-07 14:59:00,20.437958642133705,2.975310557969985,20.437958642133705,2021-12-03 14:59:00,27.32153075894462,33.131812221339224,27.32153075894462,2021-11-29 14:59:00,29.36274332736632,31.861629936592006,29.36274332736632,2021-11-02 14:59:00,24.558476944491122,24.160344691270595,24.558476944491122,2021-10-05 14:59:00,23.871960550869677,24.57521472421704,23.871960550869677,2021-07-19 14:59:00,20.275978497330637,20.753906018098956,20.275978497330637,2021-12-07 14:59:00,20.437958642133705,2.975310557969985,2021-12-03 14:59:00,27.32153075894462,33.131812221339224,2021-11-29 14:59:00,29.36274332736632,31.861629936592006,2021-11-02 14:59:00,24.558476944491122,24.160344691270595,2021-10-05 14:59:00,23.871960550869677,24.57521472421704,2021-07-19 14:59:00,20.275978497330637,20.753906018098956,26.95748563398427,27.288699077969092,12/08/2021 14:26,10/28/2021 14:47,7.2588,21.1071602383783,-0.0028300747884477673,17.24137931034483,3.218117023161801,2.858261855548273,23Nov,24Aug
151,NEE,2021-12-08 14:38:00,90.42500000000001,2020-12-30 14:59:00,90.9,89.62,0.03318767630953165,0.5225522552255163,32.258300424162655,0.19082109699084754,0.5225522552255163,8.71002644866555,0.06082824964805258,2021-12-07 14:59:00,16.37624862618472,0.5409706646827127,16.37624862618472,2021-12-03 14:59:00,18.608823928579902,17.17784538252334,18.608823928579902,2021-11-29 14:59:00,23.430345873617544,19.64121382055916,23.430345873617544,2021-11-02 14:59:00,19.23725455044442,16.929122322805775,19.23725455044442,2021-10-05 14:59:00,18.878204964711514,18.867032956122635,18.878204964711514,2021-07-19 14:59:00,18.62001484194197,17.49587627665154,18.62001484194197,2021-12-07 14:59:00,16.37624862618472,0.5409706646827127,2021-12-03 14:59:00,18.608823928579902,17.17784538252334,2021-11-29 14:59:00,23.430345873617544,19.64121382055916,2021-11-02 14:59:00,19.23725455044442,16.929122322805775,2021-10-05 14:59:00,18.878204964711514,18.867032956122635,2021-07-19 14:59:00,18.62001484194197,17.49587627665154,20.888377368479443,19.006389270001876,12/08/2021 14:26,10/28/2021 14:47,7.2588,20.778555391225115,-0.007110022725138915,75.86206896551724,2.5506764074924853,2.8137632735714124,20Oct,23Jul
152,INTU,2021-12-08 14:38:00,672.5699999999999,2020-12-23 14:59:00,675.985,667.71,-0.143273920434726,6.262020905923354,87.82674262734584,0.7848338087971867,6.262020905923354,11.446751396046318,0.07995664565854416,2021-12-07 14:59:00,27.468491527346856,2.335414725827354,27.468491527346856,2021-12-03 14:59:00,33.75479957762114,39.470771912549004,33.75479957762114,2021-11-29 14:59:00,45.77282331733759,50.95011071005201,45.77282331733759,2021-11-02 14:59:00,53.281062653511114,49.37341852850118,53.281062653511114,2021-10-05 14:59:00,42.44118981908799,39.798692580610066,42.44118981908799,2021-07-19 14:59:00,33.01946686763392,30.50423164811855,33.01946686763392,2021-12-07 14:59:00,27.468491527346856,2.335414725827354,2021-12-03 14:59:00,33.75479957762114,39.470771912549004,2021-11-29 14:59:00,45.77282331733759,50.95011071005201,2021-11-02 14:59:00,53.281062653511114,49.37341852850118,2021-10-05 14:59:00,42.44118981908799,39.798692580610066,2021-07-19 14:59:00,33.01946686763392,30.50423164811855,56.153866321791654,53.599095869252366,12/08/2021 14:26,10/28/2021 14:47,7.2588,27.3667551240568,-0.009215400300016718,37.93103448275862,24.888557904169268,3.7059154996603985,18Nov,24Aug
